id,x,y
179,651.07,10.18
180,610.18,10.56
181,595.01,21.12
182,580.22,25.73
183,579.65,14.98
184,597.12,7.68
185,578.3,6.72
186,548.16,9.6
187,551.81,5.95
188,541.44,9.22
189,492.1,32.64
190,492.29,20.93
191,504.58,13.82
192,485.38,2.88
193,463.68,12.29
194,456.0,24.38
195,479.81,46.08
196,497.28,42.43
197,582.34,31.87
198,594.62,32.83
199,593.28,50.69
200,578.88,50.88
201,565.25,54.53
202,590.59,68.54
203,585.6,59.71
204,592.7,61.25
205,609.41,66.62
206,623.23,61.82
207,630.72,67.97
208,619.97,76.03
209,628.8,87.94
210,613.82,97.73
211,592.9,105.41
212,602.5,100.42
213,589.63,98.5
214,571.58,72.38
215,579.46,74.11
216,570.24,81.41
217,589.44,84.67
218,578.88,115.39
219,576.19,99.65
220,619.58,108.67
221,628.99,110.21
222,606.53,127.49
223,579.46,129.98
224,637.63,140.54
225,634.56,135.94
226,635.33,124.61
227,644.54,125.18
228,652.22,125.76
229,653.76,119.23
230,639.55,101.76
231,640.7,95.62
232,639.55,84.67
233,650.5,64.32
234,654.72,72.58
235,664.9,67.01
236,673.92,72.38
237,678.72,74.5
238,691.97,76.22
239,657.98,79.49
240,654.72,105.41
241,665.86,110.21
242,675.84,122.69
243,670.27,133.44
244,656.06,139.2
245,646.08,159.94
246,650.5,172.42
247,663.17,160.9
248,672.19,144.58
249,684.67,146.3
250,694.85,143.42
251,687.55,129.02
252,685.25,157.06
253,682.94,167.04
254,672.0,167.81
255,662.78,196.8
256,652.42,196.61
257,681.41,187.39
258,669.5,214.85
259,688.51,230.59
260,701.95,229.63
261,714.24,233.66
262,718.08,221.18
263,718.66,208.32
264,729.98,208.9
265,746.5,220.22
266,749.18,203.14
267,752.06,190.46
268,747.07,172.61
269,737.47,190.46
270,737.47,203.52
271,724.8,187.01
272,731.33,174.14
273,731.52,160.32
274,741.12,146.5
275,739.58,138.43
276,710.21,144.96
277,710.98,135.36
278,710.21,120.38
279,719.04,124.8
280,724.22,138.43
281,713.28,158.98
282,716.93,174.14
283,709.25,181.63
284,707.33,195.07
285,696.38,194.5
286,691.01,202.75
287,689.47,214.27
288,669.12,182.78
289,667.78,188.74
290,682.18,111.74
291,696.58,108.48
292,687.17,99.26
293,685.44,86.02
294,711.94,96.96
295,773.57,95.42
296,761.28,114.05
297,759.94,120.19
298,748.42,102.14
299,732.29,109.06
300,745.73,114.05
301,776.26,122.11
302,758.98,128.45
303,757.82,136.9
304,769.92,134.59
305,773.76,141.12
306,757.25,150.91
307,761.47,157.82
308,778.37,156.29
309,788.35,145.15
310,772.99,170.69
311,764.54,190.08
312,764.93,181.06
313,781.63,193.92
314,768.0,212.93
315,778.18,217.54
316,789.31,207.17
317,795.46,198.53
318,792.38,194.69
319,806.4,183.36
320,804.29,167.23
321,808.9,211.58
322,805.44,230.21
323,796.42,215.42
324,825.02,190.46
325,817.92,176.45
326,820.8,167.23
327,836.54,167.23
328,798.34,158.98
329,815.23,154.56
330,825.79,135.94
331,809.66,131.14
332,812.35,114.62
333,827.52,99.65
334,851.52,87.94
335,864.0,88.7
336,869.95,70.85
337,889.34,86.59
338,888.96,104.06
339,874.94,94.66
340,873.79,110.21
341,863.23,112.9
342,849.41,110.02
343,839.42,103.3
344,841.34,123.65
345,852.1,134.21
346,845.57,141.5
347,847.49,159.36
348,856.9,160.51
349,859.2,177.41
350,846.72,179.71
351,846.53,187.01
352,847.87,201.79
353,847.68,210.82
354,845.18,225.22
355,856.13,219.65
356,859.39,228.67
357,871.1,211.78
358,864.0,215.23
359,861.12,206.78
360,875.9,229.82
361,917.18,200.26
362,899.9,207.74
363,896.06,214.27
364,894.34,229.63
365,907.01,229.82
366,916.8,213.12
367,910.85,212.54
368,886.46,202.18
369,873.02,196.42
370,873.22,189.5
371,862.66,189.5
372,872.64,175.68
373,892.61,189.7
374,916.61,176.06
375,911.81,168.38
376,920.83,165.89
377,907.97,158.59
378,899.14,161.47
379,902.78,105.41
380,912.77,103.68
381,925.63,105.6
382,927.74,117.7
383,915.26,113.86
384,903.17,116.35
385,899.14,126.72
386,881.66,129.22
387,868.22,130.75
388,859.58,130.56
389,866.3,140.16
390,873.6,149.57
391,873.79,157.82
392,883.97,151.87
393,883.39,144.19
394,912.38,146.5
395,925.25,142.27
396,935.81,232.9
397,951.74,228.1
398,960.96,227.14
399,968.06,212.54
400,964.42,205.44
401,983.62,198.72
402,954.05,218.11
403,942.34,204.67
404,927.55,207.36
405,933.31,196.42
406,951.94,134.4
407,939.65,139.58
408,940.99,149.76
409,929.28,154.37
410,941.57,174.72
411,935.62,180.1
412,919.49,185.66
413,946.37,159.55
414,962.69,146.88
415,971.9,153.6
416,967.3,160.51
417,976.32,172.99
418,957.12,189.7
419,967.49,192.38
420,977.47,187.78
421,996.29,188.74
422,1011.65,197.76
423,994.94,210.82
424,985.54,217.54
425,1011.26,213.5
426,1003.39,223.68
427,1013.38,222.14
428,1027.58,219.65
429,1024.7,203.71
430,1029.31,184.9
431,1024.9,172.22
432,1008.77,167.23
433,988.22,172.22
434,984.96,133.82
435,1021.25,96.0
436,1046.21,67.01
437,1039.87,73.34
438,1033.15,85.63
439,1008.58,101.18
440,1093.25,63.55
441,1204.8,167.04
442,1208.45,181.25
443,1191.94,169.92
444,1212.67,193.92
445,1198.27,205.44
446,1202.69,204.48
447,1206.91,217.92
448,1213.63,237.7
449,1205.95,251.71
450,1209.98,278.21
451,1218.82,271.1
452,1220.74,283.58
453,1202.69,267.46
454,1198.46,287.62
455,1186.37,293.18
456,1191.74,302.78
457,1209.79,300.1
458,1206.53,305.66
459,1221.31,308.54
460,1221.31,318.14
461,1214.59,336.96
462,1222.66,343.3
463,1208.06,353.28
464,1204.8,369.22
465,1214.4,376.51
466,1189.25,373.82
467,1191.74,368.83
468,1161.6,369.41
469,1173.7,361.15
470,1176.96,347.52
471,1196.35,346.94
472,1188.29,335.23
473,1158.34,342.34
474,1152.0,354.43
475,1138.75,362.88
476,1147.97,366.72
477,1189.25,322.37
478,1193.47,316.22
479,1179.26,313.54
480,1174.66,301.82
481,1162.37,317.57
482,1162.56,305.86
483,1165.63,296.83
484,1168.7,290.11
485,1177.54,292.61
486,1181.18,277.82
487,1174.85,269.18
488,1169.47,281.86
489,1178.5,250.56
490,1168.7,256.32
491,1154.3,234.24
492,1153.15,222.72
493,1134.91,238.08
494,1136.06,206.21
495,1147.01,186.62
496,1152.58,207.55
497,1166.98,196.61
498,1171.39,211.58
499,1179.65,202.94
500,1143.17,176.83
501,1129.15,179.52
502,1115.14,192.77
503,1122.62,175.68
504,1084.61,209.86
505,1076.93,209.09
506,1062.72,207.55
507,1043.71,215.62
508,1027.01,233.28
509,1038.34,239.04
510,1021.82,246.72
511,1008.77,240.38
512,997.63,237.89
513,1017.22,254.4
514,989.76,249.79
515,979.39,260.74
516,970.94,248.26
517,957.89,257.66
518,981.7,236.93
519,942.72,239.62
520,933.5,248.64
521,978.43,289.92
522,970.75,279.36
523,987.07,296.26
524,990.53,310.66
525,988.99,336.0
526,975.94,342.72
527,992.26,343.87
528,956.93,312.77
529,961.92,269.18
530,949.82,268.8
531,943.68,283.01
532,949.82,289.54
533,960.96,291.07
534,955.58,298.94
535,967.68,304.7
536,976.9,317.57
537,963.46,316.42
538,971.71,333.12
539,966.14,336.96
540,950.78,327.17
541,940.8,324.29
542,929.86,337.73
543,917.57,343.3
544,905.09,340.8
545,884.54,339.07
546,866.69,329.47
547,842.69,338.5
548,826.94,346.75
549,847.49,327.36
550,852.67,315.07
551,852.29,306.62
552,862.08,307.97
553,868.03,301.82
554,871.87,311.23
555,882.43,301.82
556,881.66,310.27
557,894.14,307.2
558,900.67,298.37
559,911.42,299.14
560,910.66,311.23
561,912.96,319.68
562,926.78,317.18
563,923.14,309.12
564,915.65,287.23
565,921.41,271.1
566,911.23,273.79
567,898.75,282.43
568,867.84,237.31
569,847.3,231.74
570,847.49,238.08
571,856.32,250.37
572,864.38,261.7
573,845.95,266.5
574,851.14,275.71
575,853.63,292.61
576,872.83,285.7
577,878.21,274.56
578,895.1,277.06
579,890.3,278.4
580,907.01,268.03
581,894.53,264.38
582,905.28,258.05
583,914.11,247.87
584,919.3,237.31
585,900.86,245.95
586,890.5,241.54
587,880.13,244.61
588,888.77,253.44
589,808.51,307.01
590,799.49,260.16
591,795.26,263.23
592,797.95,273.98
593,808.7,286.85
594,801.02,300.1
595,815.04,296.83
596,836.35,306.62
597,822.14,315.46
598,806.21,319.1
599,795.46,326.98
600,777.22,325.25
601,766.85,331.78
602,759.36,322.75
603,769.15,309.7
604,782.02,306.43
605,761.47,265.92
606,745.54,254.4
607,784.32,236.93
608,802.75,236.93
609,774.91,228.67
610,757.25,232.51
611,744.77,232.7
612,734.02,242.69
613,716.93,249.6
614,706.37,246.91
615,688.32,253.06
616,682.56,245.95
617,659.71,237.7
618,646.08,243.26
619,674.69,219.07
620,621.5,260.16
621,640.51,263.81
622,636.86,278.4
623,619.58,279.36
624,662.4,254.4
625,652.42,271.3
626,662.4,273.98
627,675.46,282.24
628,666.82,287.81
629,673.15,262.27
630,690.62,276.86
631,698.3,266.69
632,706.94,278.59
633,710.21,268.42
634,723.07,268.61
635,727.3,281.09
636,731.14,295.87
637,741.89,266.88
638,763.58,285.5
639,775.68,264.96
640,771.65,274.56
641,774.34,289.34
642,748.61,316.22
643,744.19,306.24
644,727.1,307.97
645,715.97,307.58
646,702.72,291.46
647,695.42,298.56
648,662.02,302.78
649,648.0,301.06
650,628.99,298.94
651,617.47,295.68
652,620.93,312.77
653,636.29,335.42
654,638.21,347.52
655,657.02,354.24
656,657.02,341.38
657,673.15,338.69
658,655.3,330.43
659,672.19,321.79
660,684.1,329.86
661,682.18,319.3
662,708.86,332.54
663,721.34,335.23
664,725.76,343.49
665,732.29,347.9
666,744.19,342.34
667,747.65,335.04
668,733.82,324.1
669,721.54,320.83
670,709.06,319.68
671,700.22,318.72
672,759.17,358.85
673,746.11,354.82
674,709.25,349.06
675,695.62,346.75
676,703.49,358.85
677,712.32,370.94
678,717.89,366.53
679,731.33,369.41
680,695.81,376.32
681,681.79,374.21
682,659.52,371.52
683,664.7,362.5
684,640.9,369.41
685,653.76,363.07
686,467.71,285.5
687,392.64,202.94
688,388.03,254.4
689,483.07,274.94
690,461.76,271.3
691,451.78,271.87
692,491.14,295.68
693,468.48,295.3
694,449.28,293.95
695,416.45,302.02
696,389.38,331.2
697,380.16,335.81
698,409.54,354.24
699,433.15,348.67
700,431.42,383.81
701,441.6,379.39
702,427.58,369.6
703,272.45,266.11
704,285.12,240.19
705,292.42,221.76
706,488.64,347.33
707,473.28,352.13
708,478.66,357.31
709,498.05,328.51
710,472.32,314.11
711,465.98,323.14
712,485.18,313.15
713,502.27,308.16
714,512.83,310.27
715,401.09,309.89
716,382.27,321.02
717,323.71,395.71
718,320.64,421.25
719,305.66,436.22
720,276.29,383.42
721,405.31,421.25
722,396.67,412.42
723,392.83,399.55
724,396.67,394.94
725,381.31,402.62
726,381.7,389.18
727,386.88,380.35
728,421.82,392.64
729,455.23,405.12
730,447.94,403.78
731,443.33,409.73
732,412.99,411.46
733,389.38,427.78
734,388.99,420.86
735,404.93,382.46
736,398.4,372.67
737,419.71,373.44
738,431.42,412.8
739,431.42,404.16
740,403.97,438.53
741,416.45,418.37
742,431.42,432.77
743,419.9,447.36
744,440.64,442.18
745,451.39,440.06
746,543.74,299.52
747,548.93,291.46
748,596.54,306.05
749,602.3,314.5
750,611.52,325.25
751,624.38,388.8
752,486.91,383.81
753,474.82,384.19
754,384.38,445.25
755,256.51,456.77
756,119.81,447.74
757,131.9,399.55
758,264.19,537.98
759,251.52,490.56
760,262.27,474.43
761,294.53,600.0
762,298.56,590.59
763,300.1,569.66
764,305.28,553.34
765,378.43,563.33
766,435.26,453.89
767,384.38,471.36
768,371.52,478.08
769,375.36,490.56
770,378.05,507.65
771,374.21,522.24
772,385.73,500.74
773,397.25,488.06
774,401.86,478.08
775,414.72,474.24
776,399.36,464.45
777,402.82,451.78
778,425.86,466.56
779,440.26,468.29
780,451.01,461.57
781,454.85,475.2
782,444.1,483.65
783,425.28,482.5
784,418.94,494.78
785,409.92,504.19
786,408.77,491.33
787,430.08,500.93
788,442.37,507.65
789,421.44,510.72
790,421.82,517.44
791,407.42,523.39
792,417.22,530.69
793,404.93,536.83
794,395.9,554.3
795,379.2,582.53
796,441.6,544.32
797,429.7,537.98
798,437.38,531.07
799,456.58,530.69
800,473.28,524.35
801,471.94,517.06
802,462.53,508.99
803,457.34,496.51
804,453.5,510.34
805,453.89,503.81
806,488.06,499.58
807,497.66,499.01
808,508.99,517.44
809,507.26,512.26
810,514.75,523.97
811,521.09,528.19
812,469.82,542.78
813,486.53,539.71
814,445.06,556.03
815,433.92,562.75
816,419.33,567.94
817,403.97,572.74
818,370.75,597.5
819,367.68,600.0
820,459.07,610.56
821,450.62,614.98
822,431.81,614.59
823,424.9,627.84
824,409.92,635.33
825,416.45,623.42
826,387.65,634.18
827,370.75,633.22
828,366.34,646.08
829,363.46,619.97
830,373.25,608.45
831,374.02,624.0
832,397.25,623.04
833,417.6,604.22
834,409.54,611.14
835,406.66,595.58
836,398.02,588.48
837,436.03,581.18
838,486.53,558.14
839,451.78,571.01
840,465.41,565.82
841,493.63,575.23
842,501.5,570.05
843,518.02,572.74
844,527.42,578.11
845,521.09,594.82
846,486.53,599.04
847,488.64,590.98
848,497.66,590.59
849,509.18,597.5
850,501.31,611.52
851,503.04,623.42
852,484.8,622.08
853,490.18,609.79
854,474.05,608.45
855,465.98,627.84
856,451.78,628.22
857,436.99,641.47
858,415.1,640.9
859,402.62,649.15
860,397.63,653.76
861,404.74,664.13
862,398.4,669.7
863,383.04,680.64
864,356.93,684.48
865,366.72,682.37
866,365.57,705.02
867,377.86,705.98
868,406.66,701.57
869,430.08,705.6
870,444.1,686.78
871,446.21,698.69
872,439.1,713.28
873,453.5,709.82
874,425.28,717.12
875,464.64,700.42
876,459.46,684.1
877,469.25,672.58
878,473.09,693.5
879,480.58,696.58
880,486.34,679.87
881,542.4,570.43
882,536.06,563.33
883,555.26,557.57
884,554.88,544.51
885,544.9,541.06
886,552.58,527.81
887,532.61,525.12
888,544.51,525.12
889,544.13,586.75
890,539.33,598.66
891,526.08,608.45
892,520.51,617.09
893,532.61,603.07
894,522.82,601.34
895,526.66,594.82
896,441.98,668.74
897,429.12,657.6
898,447.55,651.65
899,462.91,658.18
900,462.91,645.31
901,483.46,652.42
902,480.38,641.09
903,494.21,640.51
904,491.14,632.83
905,524.54,635.52
906,533.38,638.78
907,537.79,627.65
908,549.7,624.77
909,564.67,627.26
910,550.85,643.58
911,561.22,650.88
912,551.81,671.23
913,550.46,664.9
914,561.6,671.42
915,567.55,672.58
916,564.1,659.9
917,578.69,667.39
918,583.1,650.88
919,592.32,655.87
920,597.89,661.44
921,603.46,669.12
922,612.48,649.92
923,507.26,490.18
924,491.52,479.81
925,480.0,471.36
926,484.8,457.15
927,494.02,466.18
928,515.14,470.59
929,518.59,494.4
930,535.1,506.3
931,543.17,493.63
932,539.33,478.08
933,563.71,486.72
934,577.54,496.13
935,558.72,511.49
936,546.62,513.22
937,573.7,535.87
938,571.39,523.97
939,576.19,510.72
940,567.17,552.96
941,565.44,544.32
942,581.18,552.0
943,597.12,548.35
944,588.86,535.87
945,590.78,517.44
946,587.33,504.58
947,607.3,509.76
948,607.87,499.97
949,621.5,504.58
950,620.93,520.13
951,613.82,541.82
952,623.04,548.74
953,626.11,557.18
954,618.05,576.0
955,609.41,580.8
956,604.42,573.5
957,595.78,576.38
958,585.6,574.27
959,574.46,574.85
960,562.94,573.89
961,560.45,591.94
962,572.74,581.95
963,568.9,594.05
964,573.7,599.04
965,582.14,606.91
966,586.75,614.02
967,585.6,629.57
968,592.9,641.09
969,599.23,626.5
970,605.95,617.47
971,612.1,627.65
972,615.94,635.9
973,624.38,619.58
974,632.64,624.77
975,638.98,633.41
976,645.7,643.97
977,632.64,657.98
978,620.93,662.02
979,620.16,675.65
980,631.3,670.46
981,645.31,657.98
982,659.52,657.98
983,658.94,647.04
984,670.46,638.02
985,661.06,619.97
986,665.86,610.75
987,647.42,605.95
988,639.36,603.07
989,646.27,580.22
990,633.02,576.0
991,618.43,593.09
992,601.34,596.16
993,590.59,600.0
994,586.94,592.32
995,645.89,552.0
996,642.43,559.3
997,660.67,560.26
998,667.97,546.62
999,655.1,540.67
1000,631.3,530.3
1001,635.14,538.94
1002,643.58,525.12
1003,642.43,510.72
1004,632.45,495.17
1005,617.09,482.11
1006,604.03,475.2
1007,618.05,463.3
1008,630.34,462.72
1009,624.38,446.02
1010,633.79,446.59
1011,643.97,456.77
1012,652.61,459.46
1013,655.1,466.56
1014,644.93,471.74
1015,656.45,481.15
1016,635.14,479.42
1017,675.26,506.5
1018,662.4,520.9
1019,676.03,537.98
1020,679.1,555.84
1021,695.81,543.17
1022,694.85,534.91
1023,703.87,523.01
1024,701.38,515.33
1025,689.28,514.94
1026,680.83,476.93
1027,694.85,487.68
1028,707.33,486.72
1029,688.13,500.35
1030,712.9,480.38
1031,685.63,466.75
1032,679.49,462.34
1033,670.08,459.84
1034,662.78,446.98
1035,676.99,436.22
1036,679.87,425.66
1037,683.71,422.21
1038,673.15,411.07
1039,660.67,414.91
1040,643.58,414.53
1041,651.84,406.27
1042,658.94,398.59
1043,674.88,393.6
1044,681.22,403.39
1045,681.6,398.21
1046,640.32,383.42
1047,643.2,391.49
1048,636.86,402.43
1049,624.77,418.75
1050,657.22,385.54
1051,694.85,397.06
1052,708.1,390.91
1053,709.44,382.08
1054,723.07,382.46
1055,733.44,393.6
1056,742.66,395.71
1057,750.53,406.85
1058,716.16,403.39
1059,702.53,405.12
1060,714.05,413.57
1061,703.1,417.98
1062,706.37,436.8
1063,691.97,440.06
1064,712.9,453.31
1065,723.07,432.38
1066,716.35,541.06
1067,720.19,534.53
1068,723.65,502.08
1069,723.46,485.76
1070,738.82,501.31
1071,737.66,484.61
1072,750.34,487.49
1073,753.41,498.24
1074,745.73,513.98
1075,679.49,525.7
1076,671.04,593.09
1077,659.52,596.54
1078,675.26,581.57
1079,685.63,568.32
1080,693.7,578.5
1081,690.24,589.82
1082,706.56,590.21
1083,698.69,597.89
1084,703.1,604.22
1085,697.54,614.59
1086,686.4,610.18
1087,679.87,613.25
1088,673.92,621.7
1089,685.06,637.25
1090,678.72,652.99
1091,691.97,666.24
1092,705.22,663.74
1093,691.97,645.31
1094,703.87,641.09
1095,699.65,633.79
1096,706.56,622.27
1097,723.65,635.9
1098,726.14,646.46
1099,721.73,658.56
1100,724.8,667.97
1101,732.1,667.97
1102,742.85,649.15
1103,761.66,656.45
1104,761.47,670.46
1105,776.83,664.51
1106,780.67,670.85
1107,785.86,651.26
1108,773.95,648.58
1109,781.25,634.94
1110,764.54,627.84
1111,759.74,639.36
1112,750.34,629.57
1113,739.78,615.74
1114,745.34,622.08
1115,732.86,624.0
1116,731.71,609.41
1117,737.28,599.04
1118,750.91,597.89
1119,756.1,585.98
1120,764.16,607.3
1121,768.38,595.78
1122,787.58,591.74
1123,776.06,612.86
1124,787.58,611.14
1125,785.86,626.88
1126,800.45,601.15
1127,803.52,613.63
1128,808.9,603.84
1129,795.84,669.31
1130,804.29,677.38
1131,823.87,678.91
1132,821.76,669.7
1133,813.7,661.82
1134,799.1,654.34
1135,814.85,645.7
1136,787.58,341.38
1137,782.59,353.86
1138,788.54,362.88
1139,801.22,355.97
1140,807.74,359.42
1141,823.49,376.9
1142,837.7,368.83
1143,840.96,354.62
1144,850.37,360.19
1145,849.6,352.13
1146,806.02,393.02
1147,805.63,378.62
1148,794.11,375.94
1149,785.86,388.8
1150,779.14,380.35
1151,758.21,376.51
1152,767.62,392.64
1153,758.98,393.98
1154,774.34,407.23
1155,762.43,418.75
1156,753.79,432.96
1157,769.34,443.9
1158,751.3,457.34
1159,755.52,473.86
1160,769.73,479.42
1161,782.02,481.54
1162,792.0,474.24
1163,782.59,459.84
1164,797.38,455.04
1165,772.99,425.66
1166,791.42,490.94
1167,777.02,504.77
1168,769.15,514.56
1169,768.38,505.15
1170,785.86,520.9
1171,762.05,534.53
1172,784.7,541.06
1173,755.9,559.49
1174,736.9,558.53
1175,717.12,565.44
1176,747.46,577.73
1177,733.44,570.05
1178,764.93,576.58
1179,793.15,552.96
1180,793.54,566.98
1181,806.4,567.94
1182,796.99,578.69
1183,784.13,579.46
1184,804.29,635.9
1185,815.04,633.22
1186,829.06,639.74
1187,847.49,643.2
1188,835.78,627.84
1189,841.34,615.36
1190,835.78,608.45
1191,822.72,614.98
1192,835.39,601.15
1193,829.06,601.73
1194,831.94,590.98
1195,826.18,579.84
1196,841.34,580.42
1197,854.59,587.14
1198,850.94,572.16
1199,837.7,568.32
1200,850.94,557.76
1201,828.1,555.84
1202,824.45,547.78
1203,806.78,553.92
1204,818.3,543.17
1205,828.1,533.76
1206,852.48,542.21
1207,862.27,548.35
1208,866.11,553.92
1209,862.85,568.32
1210,871.3,571.01
1211,875.52,581.57
1212,866.3,601.34
1213,876.48,604.99
1214,863.62,616.7
1215,868.42,621.7
1216,856.32,610.56
1217,848.64,600.38
1218,776.83,531.07
1219,802.56,406.27
1220,794.11,406.85
1221,785.86,416.26
1222,803.33,424.32
1223,817.15,413.18
1224,829.06,394.37
1225,816.19,397.44
1226,831.17,386.69
1227,841.92,394.94
1228,850.94,383.42
1229,852.86,388.03
1230,841.54,387.26
1231,852.48,402.43
1232,867.07,403.78
1233,865.34,377.66
1234,879.94,373.82
1235,879.55,363.26
1236,867.07,364.03
1237,865.34,351.74
1238,882.05,349.06
1239,887.62,359.04
1240,894.53,364.61
1241,904.32,358.46
1242,892.8,373.82
1243,914.5,360.77
1244,917.57,368.83
1245,915.46,379.39
1246,904.7,374.02
1247,923.14,372.67
1248,932.93,368.26
1249,900.29,393.6
1250,906.82,402.05
1251,894.91,402.05
1252,892.22,410.3
1253,871.87,416.26
1254,861.12,419.14
1255,861.5,432.0
1256,855.55,445.63
1257,835.78,438.53
1258,827.71,433.34
1259,828.29,451.2
1260,816.19,461.95
1261,818.69,475.58
1262,824.26,486.72
1263,803.52,489.79
1264,811.2,489.79
1265,810.62,502.08
1266,821.38,504.19
1267,833.28,498.62
1268,841.54,496.51
1269,851.71,488.45
1270,838.08,482.88
1271,828.67,472.7
1272,857.66,468.29
1273,886.27,458.88
1274,871.87,445.63
1275,870.53,433.34
1276,885.12,430.27
1277,888.38,439.68
1278,897.41,423.55
1279,902.98,428.54
1280,904.32,436.22
1281,926.21,388.03
1282,948.67,358.46
1283,936.38,353.86
1284,958.27,348.29
1285,961.15,358.08
1286,958.27,367.1
1287,975.74,369.98
1288,982.08,362.88
1289,1003.78,367.1
1290,998.78,377.86
1291,979.01,388.03
1292,972.29,381.12
1293,954.82,377.66
1294,946.75,384.19
1295,940.22,386.69
1296,937.34,396.48
1297,939.84,403.01
1298,925.82,404.35
1299,917.95,403.39
1300,932.54,413.76
1301,920.06,417.6
1302,910.85,419.71
1303,926.21,433.34
1304,913.34,441.41
1305,906.43,453.5
1306,897.02,456.77
1307,872.26,487.49
1308,864.19,495.36
1309,868.99,504.77
1310,878.78,470.4
1311,888.58,481.92
1312,884.74,490.18
1313,883.01,503.81
1314,879.94,516.29
1315,898.37,515.71
1316,910.66,515.71
1317,900.1,506.5
1318,916.42,502.85
1319,900.86,493.06
1320,906.43,483.65
1321,913.73,492.67
1322,921.02,485.76
1323,930.05,490.56
1324,938.5,440.26
1325,926.98,446.02
1326,937.15,423.94
1327,948.67,416.64
1328,958.66,408.19
1329,954.24,398.78
1330,957.7,391.49
1331,969.79,397.06
1332,982.46,405.12
1333,994.94,392.64
1334,999.94,396.67
1335,995.71,406.46
1336,1012.8,406.85
1337,1017.02,400.32
1338,1018.37,383.81
1339,1033.73,413.18
1340,1033.73,399.94
1341,1046.98,400.32
1342,1017.98,417.02
1343,1030.85,425.09
1344,1026.43,436.22
1345,1012.03,437.95
1346,1016.26,444.1
1347,1014.53,453.31
